ID;NAME;NAT;OA;CON;TAL;EXP;AGG;TEI;STA;CHA;MOT;REP;AGE;WEI;RET;SAL;FEE;FAV;OFF
2097;Michel Belmondo;FRA;88;111;202;93;5;83;0;77;24;0;31;101;0;440000;100000;48,55,3;0
2125;Michel Raphanel;FRA;88;73;208;79;1;123;0;120;0;0;29;96;0;440000;100000;62,48;0
2567;Jenson Brise;GBR;88;88;216;46;22;27;0;115;80;0;27;87;0;355000;151487;;0
2700;Ralph McCarthy;GBR;88;45;202;60;0;117;19;142;37;0;27;86;0;430000;200000;19,43;0
2727;Eddie Brundle;GBR;88;33;221;53;0;52;0;190;102;0;27;95;0;400000;100000;26,29;0
2755;Eddie Miles;GBR;88;78;219;57;0;71;0;171;0;0;26;94;2;375000;100000;47,45;0
2779;Johnny Blundell;GBR;88;85;216;83;5;140;0;36;0;0;31;100;0;425000;100000;34,27;0
2980;Mark South;GBR;88;124;214;40;0;58;0;139;0;0;28;100;2;400000;100000;31,1;0
3043;Nigel Wilson;GBR;88;107;220;74;0;82;0;72;15;0;29;98;0;445000;127500;6,41;0
3095;Derek Wilds;GBR;88;110;210;86;0;104;0;48;0;0;28;86;0;440000;100000;40,45;0
3126;Perry Irvine;GBR;88;120;224;27;35;42;0;89;0;0;26;89;0;440000;100000;17,5;0
3248;Jonathan Redman;GBR;88;68;204;55;0;202;0;41;0;0;25;89;0;435000;100000;48,51;0
3407;Brian Palmer;GBR;88;86;210;76;0;86;0;149;0;0;29;101;2;440000;100000;52,33;0
3429;Geoff Brundle;GBR;88;54;210;42;19;122;0;159;0;0;23;89;2;440000;100000;43,4;0
3460;Geoff Oliver;GBR;88;46;226;82;0;81;42;88;0;0;33;78;0;440000;850000;56,49,57;0
3511;Rupert Miles;GBR;88;97;211;86;0;55;0;158;0;0;27;96;0;435000;100000;61,2;0
3743;Tiff Wilds;GBR;88;69;211;80;0;90;0;157;24;0;27;101;0;425000;100000;59,34;0
3909;Andy Ashley;GBR;88;72;201;104;18;146;0;52;0;0;30;91;2;440000;100000;32,43,7;0
3912;Andy Beuttler;GBR;88;65;206;70;0;102;0;182;13;0;33;101;0;593750;212500;28,15,1;0
3975;David Davidson;GBR;88;87;221;83;1;111;0;65;0;0;26;89;0;350000;100000;49,16;0
3993;David Lees;GBR;88;39;242;33;11;80;0;152;28;0;30;95;0;425600;1276800;49,3;0
4013;David Wilds;GBR;88;50;228;16;1;107;0;91;100;0;25;94;0;365000;253620;;0
4099;Ian Kennedy;GBR;88;96;204;75;3;129;0;75;0;0;31;94;0;440000;100000;;0
4304;Damien Galica;GBR;88;108;233;51;0;67;0;81;0;0;24;90;0;440000;100000;;0
4321;Damien Needell;GBR;88;133;214;28;0;39;0;146;15;0;29;101;0;370000;492513;16,28;0
4381;Mike Robarts;GBR;88;96;212;95;15;65;0;85;14;0;26;92;0;594444;292825;2,52;0
4406;Graham Donnelly;GBR;88;91;228;61;0;117;0;54;0;0;29;98;0;570000;127500;30,36;0
4511;Peter Craft;GBR;88;65;208;37;0;78;0;171;74;0;26;91;0;460750;522518;;0
4860;Giancarlo Morbidelli;ITA;88;62;236;39;0;63;0;70;121;0;28;93;0;380000;1140000;30,56;0
4874;Giancarlo Zanardi;ITA;88;71;210;49;0;96;0;104;96;0;30;101;0;380000;823650;37,14;0
5007;Jarno Lavaggi;ITA;88;73;224;58;0;106;0;116;9;0;31;99;0;464269;399335;;0
5315;Andrea Larini;ITA;88;86;239;64;0;81;0;29;59;0;31;99;0;475000;425000;16,1;0
5612;Michele Capelli;ITA;88;63;216;67;15;121;0;103;0;0;31;96;0;420000;100000;23,48;0
6052;Alex Naspetti;ITA;88;109;217;92;10;78;0;47;15;0;31;101;0;475000;425000;43,1;0
6100;Bruno Modena;ITA;88;77;241;63;8;111;0;41;0;0;30;97;0;440000;100000;33,5;0
6435;Mauro Badoer;ITA;88;56;208;79;0;186;0;69;0;0;36;104;2;440000;100000;38,18,12;0
6616;Siegfried Leoni;ITA;88;111;241;50;0;67;0;51;0;0;28;92;2;440000;100000;62,56;0
6808;Alberto Capelli;ITA;88;58;232;88;0;51;12;143;0;0;32;81;0;452200;765000;14,15;0
7063;Nanni Bertaggia;ITA;88;77;205;119;72;45;0;71;0;0;32;92;0;350000;100000;2;0
7077;Nanni Galli;ITA;88;129;214;53;0;115;0;30;0;0;25;93;2;404600;100000;;0
7112;Ignazio Baldi;ITA;88;56;202;90;64;40;47;65;0;0;32;72;0;400000;326989;54,36;0
7521;Paddy Pretorius;ZAF;88;82;232;44;0;56;0;102;54;0;24;90;0;1140000;2125000;28,59;0
8376;Eric Verdonck;BEL;88;92;240;53;8;54;0;83;24;0;29;101;0;359657;100000;27,21,29;0
8442;Enrique Abreu;BRA;88;88;208;57;0;136;0;97;1;0;28;98;0;415000;100000;44,11;0
8537;Chico Carbone;BRA;88;49;210;59;12;139;0;92;43;0;27;96;0;300000;100000;3,62;0
8640;Bruno Di Grassi;BRA;88;47;175;130;0;164;0;78;75;0;33;92;0;445000;100000;;0
8932;Bruno Piquet;BRA;88;54;230;26;0;155;0;66;19;0;23;84;0;395000;953515;55,59;0
9028;Felipe Sarnes Negrao;BRA;88;85;221;71;0;105;0;85;0;0;24;89;0;435000;100000;55,43;0
9066;Fabio Serra;BRA;88;78;244;19;0;90;0;115;0;0;23;98;0;435000;100000;23,26;0
9495;Nico Hahne;DEU;88;102;208;53;0;106;0;116;0;0;28;92;0;440000;100000;25;0
9504;Frank Heidfeld;DEU;88;91;238;59;2;88;0;62;0;0;25;94;0;427000;100000;44,11;0
9923;Heinz-Harald Sutil;DEU;88;92;248;76;0;31;0;100;0;0;28;94;0;440000;100000;28,36;0
10033;Rikky Vettel;DEU;88;233;97;90;7;148;0;78;0;0;30;95;0;445000;100000;;0
10159;Pedro Barba;ESP;88;120;207;19;87;10;0;109;0;0;23;92;0;395000;100000;38,49,13;0
10205;"Alex Garc&iacute;a";ESP;88;59;225;38;0;20;0;172;109;0;22;84;0;390000;1170000;24,41,35;0
10344;Borja Soler-Roig;ESP;88;108;211;113;0;78;0;81;0;0;37;98;0;250000;100000;55,47;0
10388;Mika J Hakkinen;FIN;88;91;207;46;0;92;0;167;0;0;25;94;2;410000;100000;48,4;0
10443;"Mikko R&#228;ikk&#246;nen";FIN;88;57;227;141;0;50;0;104;40;0;37;98;0;410000;100000;4,55;0
10609;Guillaume Boullion;FRA;88;78;214;58;0;108;0;114;24;0;27;100;0;445000;100000;28,2;0
10638;Jose Bourdais;FRA;88;51;215;52;3;125;0;157;0;0;23;88;0;380000;100000;4,46,53;0
10684;Alexandre Dalmas;FRA;88;106;217;48;60;31;0;18;72;0;25;93;0;395000;1185000;59,20,63;0
10746;Nelson Duval;FRA;88;60;239;10;37;71;0;55;73;0;25;92;0;385000;512480;36,2;0
10891;Alexandre Laffite;FRA;88;78;229;56;0;63;0;165;0;0;24;95;0;478800;425000;58,56;0
11066;Pierre-Henri Montagny;FRA;88;100;237;47;0;71;0;57;27;0;25;89;0;570000;127500;34,16;0
11121;Gerard Pagenaud;FRA;88;83;235;57;0;57;0;69;63;0;26;86;0;400000;100000;59,43;0
11379;Rene Premat;FRA;88;102;204;53;58;96;0;30;0;0;25;91;0;436800;100000;34,37,7;0
11391;Loic Prost;FRA;88;216;46;94;0;98;0;129;212;4;27;90;0;460000;158950;49,61;0
11425;Jean-Louis Salignon;FRA;88;93;202;84;50;55;0;48;56;0;28;89;0;390000;1170000;27,47;0
11468;"Lo&iuml;c Schlesser";FRA;88;58;204;44;44;120;0;101;21;0;25;85;0;445000;100000;39,42;0
11592;Katherine Bailey;GBR;88;88;233;31;13;32;0;37;134;0;23;92;0;370000;1110000;27,58;1
11607;Katherine Bell;GBR;88;156;124;65;0;164;0;157;0;0;31;97;0;440000;100000;47,43,36;0
11619;Gary Beuttler;GBR;88;77;246;61;0;64;0;23;82;0;28;91;0;390000;845325;30,2;0
11711;Damien Carroll;GBR;88;76;208;52;48;101;8;43;24;0;24;85;0;445000;100000;48;0
11829;Dario Conway;GBR;88;101;219;79;0;113;0;57;0;0;33;104;2;440000;100000;15,19;0
11943;Ryan Courage;GBR;88;117;144;195;4;92;8;129;0;0;38;87;0;445000;100000;;0
12066;Dario Dumfries;GBR;88;53;248;36;69;80;0;15;0;0;23;86;0;440000;100000;46,23;0
12188;Stephen Franchitti;GBR;88;72;127;212;0;119;12;205;0;0;38;78;0;445000;100000;4,38;0
12193;Tony Franchitti;GBR;88;160;95;210;0;129;8;128;0;35;38;94;1;598400;100000;10,53;0
12401;Allan Hobbs;GBR;88;91;209;33;0;88;0;137;20;0;21;77;0;440000;100000;9,47;0
12671;Dario Legge;GBR;88;54;250;66;0;112;0;50;0;0;28;86;0;440000;100000;18,62;0
12746;Johnny Lewis;GBR;88;92;161;86;0;133;0;177;23;0;31;98;0;598500;850000;9,22,2;0
12806;Katherine Lloyd;GBR;88;84;224;45;17;70;0;96;24;0;23;81;0;350000;100000;;0
13286;Jamie Robarts;GBR;88;205;84;67;0;165;0;179;0;0;29;98;2;344000;100000;42,47;0
13300;Bob Rossiter;GBR;88;98;207;30;0;86;0;174;0;0;24;92;2;405000;100000;9,54;0
13335;Perry Rossiter;GBR;88;97;196;121;5;78;0;133;0;0;32;97;0;440000;100000;51,36;0
13384;Justin Sharp;GBR;88;240;91;89;0;99;0;165;0;0;29;95;2;440000;100000;32,26;0
13781;Lewis Wilson;GBR;88;158;139;73;0;189;0;66;0;0;28;92;2;440000;100000;31,2;0
13814;Vitantonio Adamich;ITA;88;60;216;41;9;71;0;85;128;0;26;89;0;385000;1155000;3,22;0
13851;Daniel Badoer;ITA;88;114;226;25;0;80;0;100;0;0;24;93;2;435000;100000;50,59,35;0
13915;Lella Bellarosa;ITA;88;148;91;197;0;155;0;149;0;0;39;89;0;440000;100000;49;0
14016;Roberto Brancatelli;ITA;88;173;57;194;0;199;0;150;0;0;38;96;1;440000;100000;33,22,35;0
14180;Daniel Del Monte;ITA;88;115;209;21;34;47;0;15;122;0;24;85;0;445000;117157;22,34;0
14194;Greg Del Monte;ITA;88;105;209;32;17;43;0;22;143;0;22;75;0;390000;994500;19,1;1
14244;Lucu Fisichella;ITA;88;213;86;115;93;60;0;93;0;0;31;84;0;400000;100000;5,4;0
14310;Carlo Giovanardi;ITA;88;87;201;38;0;146;0;84;24;0;23;78;0;445000;100000;7,44;0
14392;Jarno La Rosa;ITA;88;79;200;42;132;47;0;54;0;0;26;94;2;440000;100000;32,42,15;0
14436;Daniel Lavaggi;ITA;88;109;131;126;108;48;0;133;24;0;38;100;1;375000;100000;;0
14550;Greg Meneghello;ITA;88;76;208;39;55;122;0;61;0;0;23;94;0;415000;100000;31,14,20;0
14675;Ivan Monfardini;ITA;88;124;126;193;15;92;0;157;0;0;39;85;1;440000;100000;26,44,33;0
14778;Matteo Pesenti-Rossi;ITA;88;38;228;60;64;41;0;125;30;0;27;94;0;411431;100000;42,34;0
14786;Lucu Pirro;ITA;88;115;173;67;0;100;0;187;0;0;28;91;0;440000;100000;9,6,49;0
14805;Emanuele Proetto;ITA;88;51;248;47;0;85;2;49;82;0;25;92;0;380000;1140000;63,28;0
14952;Giancarlo Tedeschi;ITA;88;230;39;64;64;196;0;99;0;0;26;92;0;430000;100000;;0
14987;Alberto Toccacelo;ITA;88;221;94;76;0;182;0;72;5;0;28;95;0;400000;100000;19,57;0
15019;Marco Toccacelo;ITA;88;49;218;44;19;73;0;29;176;0;26;89;0;350000;206718;8,4,56;0
15045;Rinaldo Trulli;ITA;88;130;109;222;18;155;0;91;0;0;39;103;1;430080;100000;;0
15243;Satoshi Kato;JPN;88;120;219;28;0;123;0;44;0;0;23;93;0;425000;100000;50,31;0
15313;Hideki Motoyama;JPN;88;65;203;34;23;100;0;75;108;0;25;82;0;390000;1170000;27,41;0
15814;Alx Roos;SWE;88;175;117;175;0;80;4;142;0;0;37;85;0;440000;100000;7,38;0
15914;Jaques Antinucci;USA;88;76;144;176;0;91;0;117;148;0;41;96;1;420000;357000;10,2,45;0
16281;Skip Foyt Iv;USA;88;149;161;50;27;98;0;80;36;0;22;85;0;445000;100000;23,43;0
16634;Michael Manning;USA;88;106;208;91;0;65;0;133;0;0;29;99;0;451250;106250;40,7;0
16723;Alex Rahal;USA;88;140;98;204;0;145;0;143;0;0;40;84;1;440000;100000;;0
16784;Kyle Rice;USA;88;161;55;221;0;148;0;221;0;0;39;89;0;440000;100000;;0
16868;Skip Sharp;USA;88;58;242;69;0;108;0;77;0;0;26;87;0;400000;100000;57,48;0
16870;Alex Speed;USA;88;186;74;193;0;156;0;133;0;0;38;89;0;445000;100000;11,43;0
17284;Jaime Soler-Roig;ESP;88;99;169;51;62;99;0;148;0;0;24;97;0;415000;100000;1,54;0
17692;"Christian G&#238;rbacea";ROU;88;207;49;73;9;147;0;154;125;0;28;88;0;380000;1140000;49,32;0
17859;Matei Raileanu;ROU;88;79;225;44;0;100;0;115;0;0;26;87;0;435000;100000;58,6;0
17896;Florinel Tincescu;ROU;88;141;138;147;0;11;0;103;172;0;37;79;0;440000;100000;;0
18028;Andrea Zeller;CHE;88;113;189;41;0;138;0;106;0;0;23;82;0;330000;100000;21,2;0
18444;Tim Patrizi;AUS;88;47;241;38;0;104;0;139;0;0;26;94;0;385000;100000;;0
18463;Laurens Jelley;BEL;88;81;223;54;28;35;0;100;68;0;27;100;0;405000;539102;53,38,61;0
18638;Jean-Marc Marroc;FRA;88;77;206;111;0;122;0;87;0;0;31;99;0;430000;134104;47,48,60;0
18687;Sam Crawford;GBR;88;77;210;65;0;157;0;45;24;0;26;100;0;415000;100000;6,12;0
18727;Danny Legge;GBR;88;242;25;98;0;152;0;50;222;0;32;96;0;475000;255000;;0
18776;Robbie Watts;GBR;88;74;236;86;7;67;0;100;0;0;27;90;0;445000;100000;57,1;0
19008;Karl Lietz;AUT;88;92;243;45;0;77;0;73;0;0;25;87;0;369600;100000;44,51;0
19024;Bernhard Stuppacher;AUT;88;70;236;40;0;139;0;56;0;0;25;93;2;435000;100000;11,35;0
19201;Felipe Geronimi;BRA;88;57;217;30;80;84;0;35;52;0;25;93;0;390000;1170000;49,43;0
19737;Marcel Glock;DEU;88;82;228;51;0;93;0;88;24;0;28;93;0;445000;100000;59,36,60;0
20099;Robert Mass;DEU;88;120;143;107;0;124;0;186;0;0;28;91;0;440000;100000;44,23,20;0
20355;Rolf Vieth;DEU;88;249;75;68;0;192;18;26;0;0;23;77;0;498750;106250;54,37;0
20359;Tim Vieth;DEU;88;117;132;65;34;159;34;93;0;0;24;87;0;420000;1071000;;0
20824;Michel Dillmann;FRA;88;189;134;56;0;126;0;121;0;0;25;86;0;440000;100000;33,22,56;0
21066;Erik Perera;FRA;88;86;232;56;36;62;0;70;0;0;25;94;0;415000;100000;40,14;0
21076;Jean-Marc Perera;FRA;88;204;66;97;101;131;0;75;0;0;29;94;0;440000;100000;3,29;0
21162;Guillaume Vernay;FRA;88;117;109;16;1;152;70;118;82;0;19;72;0;660870;1754400;11,13;0
21263;Nick Bailey;GBR;88;123;172;54;8;15;0;100;193;0;28;85;0;355000;1065000;51,23;0
21319;Jonathan Bird;GBR;88;84;141;44;18;92;32;107;167;0;19;70;0;531247;220532;57,35;0
21395;Danny Carroll;GBR;88;240;54;89;0;114;0;119;132;0;32;95;0;445000;136799;20,22;0
21926;Oliver Kane;GBR;88;125;138;44;37;132;0;173;0;0;26;89;0;420000;255000;;0
23172;Fabrizio Nocera;ITA;88;48;159;28;67;80;11;67;212;0;19;74;0;532000;425000;42,26;0
23335;Paolo Maria Zanardi;ITA;88;208;128;58;8;82;16;110;0;0;25;75;0;533872;510000;59,47;0
23455;Hideki Tsukakoshi;JPN;88;172;125;48;54;93;0;148;0;0;23;94;2;435000;100000;44,51;0
23578;Jaap van Dam;NLD;88;100;158;92;58;136;0;73;0;0;28;86;0;440000;100000;9,4;0
23592;Carlo van der Zande;NLD;88;64;172;71;2;125;23;64;145;0;27;96;0;420000;1260000;27,57,21;0
23744;Jonathan Foyt;USA;88;130;142;50;85;84;0;133;0;0;23;87;0;440000;100000;38;0
24064;Gino Razia;BRA;88;140;116;33;0;88;20;85;222;0;23;71;0;280000;100000;14,5,20;0
24185;Vincenzo Abate;ITA;88;117;156;88;11;174;0;93;0;0;32;101;0;440000;100000;29,28;0
24250;Michele Bandini;ITA;88;83;159;52;45;140;0;165;0;0;26;88;0;440000;100000;35,16;0
24660;"C&#233;sar Andrade";BRA;88;126;176;79;16;88;0;120;24;0;33;102;0;430000;100000;36,18;0
24815;Fernando Nasr;BRA;88;214;57;107;0;176;17;140;0;0;29;83;0;440000;100000;9,53;0
24821;Jose Nasr;BRA;88;214;36;47;125;191;1;36;27;0;27;91;0;430000;100000;44,3;0
24990;"Gabriel Mu&#241;oz";COL;88;149;125;145;3;97;48;90;0;16;32;79;0;798000;1062500;36,51;0
25141;Johannes Moor;EST;88;201;49;110;0;179;2;207;0;0;31;83;0;478800;1147500;;0
25155;Sten Othla;EST;88;109;153;32;126;116;0;37;0;0;21;84;0;435000;100000;7,1;0
25280;Lewis Boyd;GBR;88;161;29;23;135;61;64;127;133;0;21;74;0;754464;865055;32,1;0
25543;Wayne Wheldon;GBR;88;126;147;131;79;87;0;60;0;0;37;92;0;395000;100000;;0
25678;Ryo Sakurai;JPN;88;187;126;58;0;186;0;21;44;0;26;97;0;445000;100000;51,19;0
25738;Carlo Frijns;NLD;88;103;166;45;6;148;0;166;0;0;25;92;0;385000;314727;;0
25859;Mitchell McRae;NZL;88;178;80;78;9;206;0;160;0;0;28;94;0;385000;100000;5,27;0
26802;Klaas Strous;NLD;88;85;161;22;14;47;72;129;98;0;24;67;0;414400;1243200;61,63;0
27354;Piercarlo Buttarelli;ITA;88;77;195;54;0;170;10;47;33;0;27;83;0;400000;127500;58,44,20;0
27375;Samuele Capello;ITA;88;99;153;90;29;131;0;157;0;0;30;86;0;440000;100000;55,17;0
27670;Davide Zanardi;ITA;88;205;119;41;87;33;22;25;63;0;23;72;0;456000;170000;30,43;1
27954;Eddie Christodoulou;GBR;88;92;176;56;65;150;0;34;0;0;21;82;0;440000;100000;56,37,51;0
27968;Johnny Christodoulou;GBR;88;115;137;52;108;58;0;158;19;0;23;87;0;400000;133112;;0
28522;Dino Walker;GBR;88;173;116;74;72;129;0;68;0;0;28;92;2;440000;100000;;0
28527;Dino Warwick;GBR;88;190;122;41;0;135;0;111;61;0;27;101;0;389000;320577;49,63;0
28707;Jochen Hahnenkamm;DEU;88;147;88;33;0;190;0;101;166;0;21;89;0;350000;758625;;0
28720;Nico Hahnenkamm;DEU;88;105;162;66;43;38;0;73;191;0;30;101;0;421800;777114;34,44,14;0
29116;Manel Ventura;AND;88;187;29;90;96;149;16;163;0;0;26;77;0;440000;100000;;0
29162;Carlos Girolami;ARG;88;155;55;30;0;123;36;175;202;0;25;74;0;313600;100000;5,32;0
29185;Ricardo Lichtenstein;ARG;88;247;84;85;0;135;0;109;0;0;27;86;0;358400;100000;55,27;0
29246;"Maximilian Kirchh&#246;fer";DEU;88;128;148;144;13;136;0;86;0;0;33;101;0;390000;110500;;0
29412;Raffaele Gabbiani;ITA;88;137;121;114;0;150;0;140;37;0;30;92;0;390000;127500;25,15;0
29693;Rich Hindman;USA;88;220;88;73;8;183;0;87;0;0;25;90;0;440000;100000;6,18;0
29729;George Karam;USA;88;132;129;133;0;116;0;164;16;0;32;78;0;622634;100000;28,34;0
29915;Robert Bernstorff;GBR;88;139;58;12;46;132;90;31;200;0;22;66;0;733544;1335180;59,57;0
30055;Matthew Courage;GBR;88;129;150;40;50;143;0;94;0;0;24;88;0;440000;100000;;0
30958;Maria Garcia;ESP;88;88;162;49;75;174;0;47;0;0;26;92;0;440000;100000;28,36;0
23;Paul Tracy;CAN;89;70;225;34;0;54;0;105;128;0;24;92;0;400000;127500;46,49,3;0
33;Salvador Duran;MEX;89;151;209;107;0;55;0;48;0;0;38;101;0;445000;100000;61,35,46;0
43;Alex Tagliani;CAN;89;93;220;48;7;71;0;79;59;0;23;85;0;503500;510000;16,64;0
102;Takashi Kogure;JPN;89;123;216;53;0;79;0;93;0;0;27;93;0;603767;100000;64,31;0
217;Vitor Meira;BRA;89;91;216;118;25;17;0;139;24;0;36;102;0;451250;113999;15,58;0
288;Carlos Guerra;ARG;89;60;233;55;0;104;2;71;53;0;25;83;0;450000;309251;15,18;0
289;Carlos Mazzacane;ARG;89;72;234;59;83;45;0;55;0;0;31;100;2;445000;100000;21,56;0
315;David Jones;AUS;89;51;229;148;0;108;0;80;0;0;35;103;0;430000;100000;42,7,62;0
332;Alan Brown;AUS;89;76;244;36;44;55;0;56;23;0;24;92;0;425600;100000;30,45;0
348;Brian Webber;AUS;89;75;233;50;1;111;0;94;0;0;24;91;0;445000;100000;30,31;0
453;Karl Rindt;AUT;89;91;217;108;0;63;0;138;0;0;32;101;0;627000;510000;33,53;0
458;Roland Binder;AUT;89;88;220;41;0;51;0;92;122;0;25;90;0;739441;316932;61,64;0
483;Niki Wendlinger;AUT;89;76;236;68;4;137;0;30;0;0;29;93;0;450000;100000;5,53,6;0
648;Jacky Pilette;BEL;89;87;213;78;0;115;0;104;0;0;32;102;0;445000;100000;;0
695;Christiano Senna;BRA;89;86;200;86;0;156;0;74;0;0;30;98;0;430000;100000;;0
907;Christian Bueno;BRA;89;58;233;90;0;90;0;107;16;0;31;98;0;475000;425000;27,20,44;0
935;Mauricio Marques;BRA;89;111;219;36;72;50;0;37;0;0;25;83;0;541500;850000;48,57,9;0
1042;Alex Moreno;BRA;89;103;225;86;7;97;7;27;0;0;29;89;0;400000;100000;42,26;0
1062;Ingo Massa;BRA;89;88;224;92;31;92;0;33;0;0;29;95;0;445000;100000;22,60,62;0
1190;Jan Belso;DNK;89;95;216;50;9;103;0;95;0;0;26;79;0;430000;100000;;0
1355;Jean-Christophe Alliot;FRA;89;153;215;78;1;58;0;49;0;0;31;94;0;445000;100000;47,39;0
1544;Paul Bernard;FRA;89;79;203;135;0;100;0;63;52;0;35;101;0;342272;188575;23,42;0
1635;Yannick Larrousse;FRA;89;106;212;86;0;87;0;97;0;0;27;87;0;430000;100000;;0
1676;Alain Migault;FRA;89;86;233;31;0;86;0;138;0;0;29;93;0;445000;100000;35,27;0
1737;Pierre-Henri Gaillard;FRA;89;111;202;68;17;98;0;96;0;0;29;94;0;503500;522006;1;0
1982;Francois Tambay;FRA;89;64;208;16;0;90;0;112;153;0;27;96;0;375000;1125000;13,14;0
2075;Henri Jarier;FRA;89;38;216;39;0;67;0;131;161;0;27;90;0;345000;1035000;5,12;0
2312;Heinz-Harald Stommelen;DEU;89;83;238;54;0;104;0;87;0;0;31;102;0;445000;100000;56,3;0
2341;Christian Schneider;DEU;89;42;204;93;0;110;1;78;131;0;31;92;0;380000;1140000;55,5;0
2346;Christian Weidler;DEU;89;54;238;129;0;102;0;67;0;0;37;102;2;445000;100000;12,36;0
2365;Volker Bellof;DEU;89;72;232;50;58;96;0;19;0;0;24;88;0;445000;100000;30,28;0
2427;Jochen Winkelhock;DEU;89;68;207;109;0;88;0;165;0;0;31;94;0;445000;100000;53,24;0
2478;Rikky Danner;DEU;89;113;204;37;2;90;0;146;0;0;24;88;0;425600;100000;37,3;0
2549;Anthony Redman;GBR;89;120;215;78;0;47;0;146;0;0;34;104;2;382500;100000;2,12,15;0
2592;Jenson Magee;GBR;89;74;241;61;0;58;0;148;0;0;27;98;2;445000;100000;55,6;0
2851;Damon Henton;GBR;89;102;231;21;2;45;0;64;110;0;24;89;0;370000;1110000;34,61,40;0
2877;Damon Watson;GBR;89;73;211;46;0;97;25;113;23;0;22;83;0;486786;100000;1,19;0
2978;Mark Redman;GBR;89;64;242;26;1;130;0;26;65;0;31;101;0;370000;100000;49,56;0
3021;Nigel Lees;GBR;89;113;235;93;26;37;0;50;0;0;33;101;0;445000;100000;25,11;0
3029;Nigel Palmer;GBR;89;75;238;40;12;96;0;81;0;0;23;83;2;440000;100000;43,3;0
3357;Kenny Robarts;GBR;89;148;204;60;2;59;0;104;4;0;31;92;0;514565;290405;24,32;0
3549;Tommy Firman;GBR;89;97;212;57;0;59;11;121;53;0;28;101;0;360000;255000;39,47;0
3552;Tommy Hailwood;GBR;89;77;211;44;0;60;0;74;172;0;24;91;0;345000;100000;47,11;0
3558;Tommy Irvine;GBR;89;87;202;76;0;136;0;112;0;0;31;102;0;445000;100000;40,21;0
3587;Dave Bell;GBR;89;92;234;77;3;91;0;59;0;0;29;96;0;445000;100000;29,27;0
3598;Dave Donnelly;GBR;89;79;201;74;0;129;0;104;32;0;22;92;0;545285;122825;44,6;0
3715;Tiff Henton;GBR;89;84;213;48;3;52;0;100;128;0;31;101;0;365000;791138;43,28;0
3849;Divina Watson;GBR;89;95;219;67;0;106;0;95;0;0;28;98;0;400000;100000;60,4;0
3894;Tony Pryce;GBR;89;93;214;41;0;123;0;96;0;0;24;83;2;440000;100000;64,23;0
3904;Tony Westbury;GBR;89;82;213;92;0;141;0;46;4;0;32;90;0;425000;100000;11,3;0
3955;Andy Trimmer;GBR;89;83;225;58;20;105;0;71;0;0;27;92;0;445000;100000;4,38;0
4011;David Watson;GBR;89;119;206;53;24;23;19;130;0;0;25;76;0;400000;255000;4,52;0
4035;Guy Firman;GBR;89;95;249;68;2;53;0;91;0;0;33;103;0;395000;100000;57,13;0
4283;Bob Wilson;GBR;89;81;206;59;0;169;0;64;0;0;22;85;0;440000;100000;62,54;0
4597;Richard South;GBR;89;120;203;62;3;1;0;176;68;0;30;95;0;456343;235855;26,29;0
4797;Piers Irvine;GBR;89;118;153;189;0;94;2;139;0;0;38;92;0;450000;100000;28,29,25;0
4950;Giorgio Galli;ITA;89;110;206;52;7;137;0;53;0;0;29;89;0;400000;100000;29,57;0
5075;Alessandro Sospiri;ITA;89;70;204;66;0;147;0;66;62;0;27;94;0;350000;1050000;33,36,51;0
5113;Luca Merzario;ITA;89;118;206;39;0;120;0;85;0;0;23;89;0;436800;100000;5,61;0
5261;Vincenzo Giunti;ITA;89;95;204;74;0;72;0;176;0;0;28;88;0;430000;100000;52,61;0
5343;Giovanni Apicella;ITA;89;76;204;44;97;41;0;128;0;0;29;94;0;440000;100000;15,33;0
5418;Domenico Langes;ITA;89;80;201;88;13;69;6;79;97;0;29;95;0;410000;340000;;0
5554;Pierluigi Barilla;ITA;89;90;222;102;7;110;0;47;0;0;33;96;0;445000;100000;16,23;0
5692;Emanuele Patrese;ITA;89;75;249;38;42;87;0;23;0;0;23;97;0;430000;100000;2,4;0
5909;Riccardo Zorzi;ITA;89;56;209;131;32;108;0;78;0;0;34;100;2;445000;100000;43,32;0
5961;Giovanna Zorzi;ITA;89;62;204;37;10;149;0;149;0;0;26;96;0;445000;100000;50,41;0
5987;Stefano Giacomelli;ITA;89;115;206;53;0;150;0;40;0;0;30;97;0;300000;100000;;0
6041;Alex Langes;ITA;89;73;204;73;1;146;0;119;0;0;29;93;0;440000;100000;44,31;0
6218;Paolo Tarquini;ITA;89;46;219;63;47;95;0;128;0;0;28;96;0;425000;115809;53,36;0
6358;Teo Martini;ITA;89;84;250;29;0;107;0;54;0;0;28;85;2;445000;100000;45,2;0
6564;Beppe Leoni;ITA;89;60;249;69;8;47;0;147;0;0;31;97;0;425000;100000;;0
6732;Arturo Patrese;ITA;89;67;212;66;8;97;0;170;0;0;30;94;0;445000;100000;22,16;0
6761;Gianfranco Fisichella;ITA;89;69;207;164;0;135;0;43;0;0;39;94;2;445000;100000;30,55;0
6802;Alberto Barilla;ITA;89;90;220;63;0;76;0;118;24;0;30;91;0;450000;100000;56,21,6;0
6917;Lamberto Fisichella;ITA;89;70;204;86;7;163;0;65;0;0;24;88;0;445000;100000;49,28,62;0
